"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"582","Formicivora_serrana","Thamnophilidae","Passeriformes","Formicivora_serrana",13.7,8.9,3,3.5,21.5,52,5.6,47.2,10.6,53.5,11.4,"Forest",2,1,"Carnivore","Invertivore","Insessorial",-22.55,-17.63,-19.96,-43.06,193914.72,"Extant"
"583","Frederickena_unduligera","Thamnophilidae","Passeriformes","Frederickena_unduligera",28.4,17,7.9,10.4,35.2,99.8,9.1,92.7,8.8,88.6,83,"Forest",1,1,"Carnivore","Invertivore","Generalist",-14.36,1.93,-5.05,-70.55,1735694.57,"Extant"
"584","Frederickena_viridis","Thamnophilidae","Passeriformes","Frederickena_viridis",28.2,15.6,7.2,10,33.1,95.3,6.3,89,6.6,76.9,76,"Forest",1,1,"Carnivore","Invertivore","Generalist",-3.17,7.96,2.8,-57.83,1266903.39,"Extant"
"585","Gymnocichla_nudiceps","Thamnophilidae","Passeriformes","Gymnocichla_nudiceps",20.5,12.7,5.2,5.3,29.3,75.2,6.5,68.9,8.6,58.1,30.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",3.67,17.05,10.03,-78.92,355899.13,"Extant"
"586","Gymnopithys_leucaspis","Thamnophilidae","Passeriformes","Gymnopithys_leucaspis",18.5,11.8,4.9,4.9,27,73.9,7.4,66.7,9.9,45.3,27.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-7.32,16.03,0.68,-73.67,1396694.58,"Extant"
"587","Gymnopithys_lunulatus","Thamnophilidae","Passeriformes","Gymnopithys_lunulatus",19.4,12,4.6,4.7,24.6,72.5,8.6,64,12,42.8,23.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.69,0.16,-3.93,-75.58,297195.91,"Extant"
"588","Gymnopithys_rufigula","Thamnophilidae","Passeriformes","Gymnopithys_rufigula",20.4,12.7,4.9,5,26.8,75.3,8.5,67.5,11.2,47.9,29.1,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.36,8.07,2.53,-59.43,1727736.89,"Extant"
"589","Gymnopithys_salvini","Thamnophilidae","Passeriformes","Gymnopithys_salvini",19,11.4,4.6,4.6,25.5,70.7,11.6,60,16.5,45.1,25.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-17.45,-2.59,-8.03,-68.24,1355133.04,"Extant"
"590","Herpsilochmus_atricapillus","Thamnophilidae","Passeriformes","Herpsilochmus_atricapillus",15.3,8.9,3.9,4,17.9,51.8,6.2,46.7,11.8,55,9.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-26.26,-2.73,-14.94,-48.69,3731834,"Extant"
"591","Herpsilochmus_axillaris","Thamnophilidae","Passeriformes","Herpsilochmus_axillaris",15.9,8.9,3.9,3.9,17.6,51.9,6.6,46,12.8,46.5,11.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.97,5.58,-5.94,-76.04,109343.39,"Extant"
"592","Herpsilochmus_dorsimaculatus","Thamnophilidae","Passeriformes","Herpsilochmus_dorsimaculatus",15.9,10.5,4.3,4.1,17.2,49.4,6.4,43.8,12.8,42.3,9.9,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.27,7.67,1.88,-64.5,907516.41,"Extant"
"593","Herpsilochmus_dugandi","Thamnophilidae","Passeriformes","Herpsilochmus_dugandi",15.9,9,4.1,3.8,16.2,46.7,5.7,41,12.1,36.7,10.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-3.99,1.57,-1.95,-75.5,230307.08,"Extant"
"594","Herpsilochmus_gentryi","Thamnophilidae","Passeriformes","Herpsilochmus_gentryi",16.1,9.3,3.8,3.8,17.5,47.8,5,43.7,10.3,36.2,10.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-4.58,-2.59,-3.7,-74.89,9533.66,"Extant"
"595","Herpsilochmus_longirostris","Thamnophilidae","Passeriformes","Herpsilochmus_longirostris",18.5,10.7,4.5,4.4,19.7,61.2,6.7,54.1,10.8,53.2,12.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-24.32,-6.41,-16.09,-52.94,1991289.01,"Extant"
"596","Herpsilochmus_motacilloides","Thamnophilidae","Passeriformes","Herpsilochmus_motacilloides",15.1,8.8,3.9,3.8,17.8,52.9,4.7,48.6,8.7,56.8,12.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.5,-9.15,-11.6,-73.93,74742.79,"Extant"
"597","Herpsilochmus_parkeri","Thamnophilidae","Passeriformes","Herpsilochmus_parkeri",17,9.5,4,3.9,18.7,54.2,4.6,49.6,8.6,57.6,11.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-6.05,-6,-6.03,-76.76,15.06,"Extant"
"598","Herpsilochmus_pectoralis","Thamnophilidae","Passeriformes","Herpsilochmus_pectoralis",16.9,9.3,4.2,4.3,19.6,54,2.8,51.2,5.2,47.3,11.1,"Woodland",1,1,"Carnivore","Invertivore","Insessorial",-13.28,-2.25,-8.92,-40.23,222276.46,"Extant"
"599","Herpsilochmus_pileatus","Thamnophilidae","Passeriformes","Herpsilochmus_pileatus",14.8,9.8,3.9,3.8,17.3,49.2,4.9,44.6,10.1,40.8,8.9,"Shrubland",2,1,"Carnivore","Invertivore","Insessorial",-17.08,-12.42,-15.12,-39.05,1545.44,"Extant"
"600","Herpsilochmus_roraimae","Thamnophilidae","Passeriformes","Herpsilochmus_roraimae",16.7,9.7,4,4.2,18.7,51.8,5.5,46.9,10.7,52.3,11.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",0.44,7.41,4.55,-63.76,283885.89,"Extant"
"601","Herpsilochmus_rufimarginatus","Thamnophilidae","Passeriformes","Herpsilochmus_rufimarginatus",15.2,9.2,3.9,4,18.2,49.4,3.7,45.1,7.3,45.3,10.6,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-27.93,11.52,-10.05,-56.86,3512861.22,"Extant"
"602","Herpsilochmus_sellowi","Thamnophilidae","Passeriformes","Herpsilochmus_sellowi",13.3,8.5,3.1,3.4,17.9,48,5.3,42.6,11.8,48,7.5,"Woodland",2,1,"Carnivore","Invertivore","Insessorial",-15.74,-4.29,-9.45,-41.68,995787.86,"Extant"
"603","Herpsilochmus_stictocephalus","Thamnophilidae","Passeriformes","Herpsilochmus_stictocephalus",16.8,9.9,4,3.7,17,48.5,6,43.5,12.6,37,8.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",0.44,8.41,4.21,-56.33,527219.13,"Extant"
"604","Herpsilochmus_sticturus","Thamnophilidae","Passeriformes","Herpsilochmus_sticturus",15.7,9.4,4.1,4,16.8,48,7.4,42.1,15.4,36.5,9.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.7,8.05,4.55,-57.18,558905.86,"Extant"
"605","Hylophylax_naevioides","Thamnophilidae","Passeriformes","Hylophylax_naevioides",16.6,10.3,4.8,4.3,22.1,62.2,8.4,54.2,13.6,37.5,17.8,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-2.89,16.03,7.85,-79.49,372510.89,"Extant"
"606","Hylophylax_naevius","Thamnophilidae","Passeriformes","Hylophylax_naevius",16,9.2,4.7,3.8,20.2,58.1,8.1,50.1,14.1,39.8,14.2,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-18.04,7.86,-3.52,-63.18,5848723.89,"Extant"
"607","Hylophylax_punctulatus","Thamnophilidae","Passeriformes","Hylophylax_punctulatus",16.7,9.9,4.8,4.1,17.2,59.1,8.1,51.7,13.4,31.4,12.4,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-14.72,7.77,-4.64,-63.55,3128205.43,"Extant"
"608","Hypocnemis_cantator","Thamnophilidae","Passeriformes","Hypocnemis_cantator",15.9,9.4,4.5,4,19.6,53.2,6.2,47.6,11.4,39.9,12.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-9.68,8.14,1.41,-56.95,1064143.83,"Extant"
"609","Hypocnemis_flavescens","Thamnophilidae","Passeriformes","Hypocnemis_flavescens",16.2,9.4,4.6,4.2,20.2,53.5,7.2,48.1,13.3,41,12.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-0.78,7.57,2.72,-65.52,506050.4,"Extant"
"610","Hypocnemis_hypoxantha","Thamnophilidae","Passeriformes","Hypocnemis_hypoxantha",16.5,9.8,4.7,4.1,20.1,55.1,5,50.2,8.9,45.1,11.5,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-10.97,2.24,-3.14,-68.62,1409240.17,"Extant"
"611","Hypocnemis_ochrogyna","Thamnophilidae","Passeriformes","Hypocnemis_ochrogyna",15.4,9,4.2,4,20,55,4.7,50.4,8.5,41.3,12.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-16.4,-8.05,-12.6,-61.34,456296.85,"Extant"
"612","Hypocnemis_peruviana","Thamnophilidae","Passeriformes","Hypocnemis_peruviana",17,9.5,4.5,4.2,19.1,53.9,5.2,49.1,9.4,38.5,12.3,"Forest",1,1,"Carnivore","Invertivore","Insessorial",-13.16,3.27,-5.82,-70.04,1886860.41,"Extant"
