"","Phylo","Family","Order","Scientific_name","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand.Wing.Index","Tail.Length","Mass","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
"48","Ara_ambiguus","Psittacidae","Psittaciformes","Ara_ambiguus",75,71.3,32.3,74,37,400,157.6,243.9,39.2,445.2,1300,"Forest",1,1,"Herbivore","Granivore","Insessorial",-2.23,15.83,8.44,-79.83,108291.56,"Extant"
"49","Ara_ararauna","Psittacidae","Psittaciformes","Ara_ararauna",66,61.9,30.2,55.1,31.9,381.3,115.4,264.6,30.1,492.5,1125,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-23.47,11.32,-6.59,-60.82,7780066.73,"Extant"
"50","Ara_chloropterus","Psittacidae","Psittaciformes","Ara_chloropterus",76.7,74.6,35.2,75.1,34.3,402.1,167.4,235.9,41.5,486.4,1214,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-24.41,11.52,-5.12,-61.95,8101232.43,"Extant"
"51","Ara_glaucogularis","Psittacidae","Psittaciformes","Ara_glaucogularis",59.6,51.7,24.6,51.1,30.1,343.4,114.7,231.1,33.1,477,784,"Forest",2,1,"Herbivore","Frugivore","Insessorial",-15.6,-13.44,-14.28,-65.21,27792.35,"Extant"
"52","Ara_macao","Psittacidae","Psittaciformes","Ara_macao",67.2,64.1,31.8,63.5,31.6,393.7,127.5,263.7,32.7,554.5,1015,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-18.13,17.43,-2.86,-63.9,6755480.57,"Extant"
"53","Ara_militaris","Psittacidae","Psittaciformes","Ara_militaris",56.6,49.3,27.2,57.2,28.8,366.7,151.2,216.8,41.1,366.1,1134,"Forest",2,1,"Herbivore","Frugivore","Insessorial",-23.73,29.54,-3.31,-74.31,281783.13,"Extant"
"54","Ara_rubrogenys","Psittacidae","Psittaciformes","Ara_rubrogenys",50.5,46.5,24.7,50.1,27.1,299.6,112.8,186.9,37.9,321.4,468,"Shrubland",2,1,"Herbivore","Granivore","Insessorial",-19.57,-17.79,-18.35,-64.86,7426.04,"Extant"
"55","Ara_severus","Psittacidae","Psittaciformes","Ara_severus",39.7,36.1,20.5,36.9,20.7,239.4,86.3,153.3,35.9,242.6,343,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-17.01,10.99,-4.21,-64.83,5824492.61,"Extant"
"56","Aratinga_acuticaudata","Psittacidae","Psittaciformes","Aratinga_acuticaudata",31.9,27.4,17.5,33.6,15.5,187,85,102.2,45.4,176.4,171,"Shrubland",2,1,"Herbivore","Frugivore","Insessorial",-39.19,12.46,-17.6,-59.05,3345328.67,"Extant"
"57","Aratinga_aurea","Psittacidae","Psittaciformes","Aratinga_aurea",23.8,18.3,11.4,19.9,14.3,141.4,64.7,74.8,46.4,123,84.6,"Grassland",2,1,"Herbivore","Omnivore","Insessorial",-27.31,2.78,-12.63,-50.06,5764751.61,"Extant"
"58","Aratinga_auricapillus","Psittacidae","Psittaciformes","Aratinga_auricapillus",29,23.9,13.3,23.3,15.9,154.2,73.8,80,48,135.4,130,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-22.75,-10.76,-17.83,-43.47,65241.77,"Extant"
"59","Aratinga_brevipes","Psittacidae","Psittaciformes","Aratinga_brevipes",28.6,26.2,17.1,32.3,17.6,166.7,69.7,103.3,40.3,155.6,177,"Forest",1,1,"Herbivore","Omnivore","Insessorial",18.75,18.81,18.78,-110.99,19.94,"Extant"
"60","Aratinga_cactorum","Psittacidae","Psittaciformes","Aratinga_cactorum",23.2,18.6,12.2,20.6,12.5,135.8,57.5,78.2,42.3,113,82.5,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",-18.03,-2.47,-9.81,-42.06,1195222.88,"Extant"
"61","Aratinga_canicularis","Psittacidae","Psittaciformes","Aratinga_canicularis",20.8,17.6,11.9,21,12.6,132.7,59,73.2,44.6,104,85,"Woodland",2,1,"Herbivore","Frugivore","Insessorial",9.55,31.8,17.22,-96.73,269642.12,"Extant"
"62","Aratinga_chloroptera","Psittacidae","Psittaciformes","Aratinga_chloroptera",27.8,25.1,14.2,29.4,16.8,170.8,78.2,92.5,45.8,134.2,146,"Forest",2,1,"Herbivore","Frugivore","Insessorial",17.7,19.71,18.6,-71.47,13483.57,"Extant"
"63","Aratinga_erythrogenys","Psittacidae","Psittaciformes","Aratinga_erythrogenys",31,27.7,17.3,33,15.4,171.8,71.3,100.4,41.5,139,151,"Woodland",2,1,"Herbivore","Frugivore","Insessorial",-6.87,0.77,-2.95,-80,106452.34,"Extant"
"64","Aratinga_euops","Psittacidae","Psittaciformes","Aratinga_euops",21.4,19.2,12.3,23.1,14,132.5,60.8,71.8,45.9,121.5,87,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",20.23,22.86,21.49,-78.49,18723.73,"Extant"
"65","Aratinga_finschi","Psittacidae","Psittaciformes","Aratinga_finschi",28.4,24.5,15.6,29.1,15.6,150.2,69.1,79.9,46.5,130.9,150,"Forest",2,1,"Herbivore","Omnivore","Insessorial",7.61,13.91,10.97,-84.04,92560.88,"Extant"
"66","Aratinga_holochlora","Psittacidae","Psittaciformes","Aratinga_holochlora",25.5,25.1,14.3,29.2,16.8,163.4,79.5,86.8,47.9,127,138,"Forest",2,1,"Herbivore","Omnivore","Insessorial",NA,NA,NA,NA,NA,"Extant"
"67","Aratinga_jandaya","Psittacidae","Psittaciformes","Aratinga_jandaya",28,23,12.7,24.6,14.9,156.2,65.7,90.6,42,138.7,89.4,"Forest",2,1,"Herbivore","Frugivore","Insessorial",-14.41,-0.7,-6.83,-44.26,1514385.78,"Extant"
"68","Aratinga_leucophthalma","Psittacidae","Psittaciformes","Aratinga_leucophthalma",25.7,26.7,16.5,29.7,15.4,172.3,71.3,101,41.5,145.6,158,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-34.57,10.76,-12.19,-58.18,8731069.11,"Extant"
"69","Aratinga_mitrata","Psittacidae","Psittaciformes","Aratinga_mitrata",31.9,29.9,18,34.3,18.4,194.9,86.4,107.7,44.5,166.9,249,"Forest",1,1,"Herbivore","Granivore","Insessorial",-27.83,-5.84,-18.28,-67.37,251116.9,"Extant"
"70","Aratinga_nana","Psittacidae","Psittaciformes","Aratinga_nana",20.9,19.1,12,22.7,13.5,133.3,58,75.1,43.5,115.4,76.9,"Forest",1,1,"Herbivore","Frugivore","Insessorial",9.24,24.26,17.63,-89.98,539110.7,"Extant"
"71","Aratinga_pertinax","Psittacidae","Psittaciformes","Aratinga_pertinax",24.5,19.6,11.7,19.9,12.3,136.4,56.1,79.9,41.2,109,84,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",-9.58,12.63,6.29,-66.15,1467382.65,"Extant"
"72","Aratinga_rubritorquis","Psittacidae","Psittaciformes","Aratinga_rubritorquis",27.8,23.4,15.5,28,15.2,147.6,70.6,74.8,48.7,118.4,212,"Forest",2,1,"Herbivore","Frugivore","Insessorial",12.39,15.53,14.3,-87.25,108828.41,"Extant"
"73","Aratinga_solstitialis","Psittacidae","Psittaciformes","Aratinga_solstitialis",25.8,22.8,13.1,22.6,14.2,154.4,63.1,91.3,40.8,136.2,119.6,"Forest",2,1,"Herbivore","Frugivore","Insessorial",-2.34,4.94,2.33,-59.36,116342.52,"Extant"
"74","Aratinga_wagleri","Psittacidae","Psittaciformes","Aratinga_wagleri",29.3,29.3,16.9,34.1,19.1,194.8,87.6,110.4,44.2,155.2,194,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-18.23,11.27,-0.73,-75.08,329463.46,"Extant"
"75","Aratinga_weddellii","Psittacidae","Psittaciformes","Aratinga_weddellii",23.4,21.7,12.6,23.6,13.3,141.8,61.6,80.1,43.5,103.2,108,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-17.31,1.84,-8.1,-68.84,2260164.39,"Extant"
"76","Barnardius_zonarius","Psittacidae","Psittaciformes","Barnardius_zonarius",22.8,18.7,14.3,26.3,21.7,169.2,69,98.2,41.2,204.4,133,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-38.86,-15.93,-27.28,133.19,5305452.04,"Extant"
"77","Bolbopsittacus_lunulatus","Psittacidae","Psittaciformes","Bolbopsittacus_lunulatus",22.7,18.8,13.8,18.9,13.8,95.5,37.2,58.3,38.9,33.5,67.6,"Forest",1,1,"Herbivore","Frugivore","Insessorial",5.56,18.65,12.06,123.17,210517.7,"Extant"
"78","Bolborhynchus_ferrugineifrons","Psittacidae","Psittaciformes","Bolborhynchus_ferrugineifrons",17,13.7,9.2,9.9,15.1,121.1,48.3,72.9,39.9,74.4,64,"Grassland",2,1,"Herbivore","Omnivore","Insessorial",1.39,5.24,3.06,-76.09,3143.4,"Extant"
"79","Bolborhynchus_lineola","Psittacidae","Psittaciformes","Bolborhynchus_lineola",12.7,11.3,8,10.7,10.8,104.3,54.2,50.1,52,59.4,56.2,"Forest",1,2,"Herbivore","Omnivore","Insessorial",-17.87,20.13,5.54,-82.15,279157.1,"Extant"
"80","Bolborhynchus_orbygnesius","Psittacidae","Psittaciformes","Bolborhynchus_orbygnesius",13.5,12.2,8.9,13.4,12.6,106.6,44.9,61.6,42.2,66.9,43.1,"Shrubland",2,2,"Herbivore","Omnivore","Insessorial",-18.35,-6.42,-13.53,-71.62,191118.76,"Extant"
"81","Brotogeris_chiriri","Psittacidae","Psittaciformes","Brotogeris_chiriri",21.2,15.6,8.9,14.3,11.3,115,51,62.8,44.8,89,61.6,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-28.42,-3.47,-15.83,-52.56,3803604.48,"Extant"
"82","Brotogeris_chrysoptera","Psittacidae","Psittaciformes","Brotogeris_chrysoptera",23,17.7,9.6,14.3,11.3,106.6,40.7,64.5,38.6,57.4,54.5,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-10.68,10.77,-1.77,-56.37,3112139.06,"Extant"
"83","Brotogeris_cyanoptera","Psittacidae","Psittaciformes","Brotogeris_cyanoptera",20.3,18,9.8,14,11.3,114.4,41.3,73.7,35.9,58.4,56,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-18.07,6.17,-4.7,-70.91,2567592.63,"Extant"
"84","Brotogeris_jugularis","Psittacidae","Psittaciformes","Brotogeris_jugularis",21.1,16.1,9.2,14.8,12.1,110.7,46.4,64.3,42,66.2,63.2,"Woodland",2,1,"Herbivore","Omnivore","Insessorial",2.99,16.43,9.32,-75.49,781311.17,"Extant"
"85","Brotogeris_pyrrhoptera","Psittacidae","Psittaciformes","Brotogeris_pyrrhoptera",22.7,17.1,9.5,15,11.8,117,47.9,67.7,41.5,69.4,63.9,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-4.72,-0.19,-3.2,-79.9,12451.45,"Extant"
"86","Brotogeris_sanctithomae","Psittacidae","Psittaciformes","Brotogeris_sanctithomae",17.2,15,9.7,14.2,12,108.5,43.8,64.7,40.4,62.5,59,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-15.03,2.41,-6.51,-65.84,1707072.32,"Extant"
"87","Brotogeris_tirica","Psittacidae","Psittaciformes","Brotogeris_tirica",22.3,17.3,9.1,15.2,11.9,113.4,40.3,73.6,35.1,106.3,63,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-30.44,-9.01,-20.68,-43.56,288572.86,"Extant"
"88","Brotogeris_versicolurus","Psittacidae","Psittaciformes","Brotogeris_versicolurus",21.8,16.1,9.4,14.5,11.8,114,44.7,69.3,39.3,76.2,71.5,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-9.71,4.83,-2.43,-60.82,635609.93,"Extant"
"89","Cacatua_alba","Psittacidae","Psittaciformes","Cacatua_alba",44.1,38.3,24.8,44.6,27.9,281.5,89,192.5,31.6,151.2,570,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-0.92,2.23,0.69,127.94,20920.49,"Extant"
"90","Cacatua_ducorpsii","Psittacidae","Psittaciformes","Cacatua_ducorpsii",33.2,28.5,18,30.1,21.6,248.5,75.2,173.2,30.2,114.2,394,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-9.95,-5.01,-7.84,157.95,32952.62,"Extant"
"91","Cacatua_galerita","Psittacidae","Psittaciformes","Cacatua_galerita",49.3,40.2,22.4,44.3,28.5,347.3,93.2,266,25.9,198.4,720.4,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-43.64,0.04,-21,142.3,3905044.34,"Extant"
"92","Cacatua_goffiniana","Psittacidae","Psittaciformes","Cacatua_goffiniana",34.5,26.5,13.1,32.5,17.8,210.9,61.8,149.1,29.3,112,275,"Forest",2,1,"Herbivore","Granivore","Insessorial",-8.35,-7.1,-7.61,131.37,4111.87,"Extant"
"93","Cacatua_haematuropygia","Psittacidae","Psittaciformes","Cacatua_haematuropygia",28.7,24.5,17,28,23,214.5,75.2,142.5,34.6,102.7,288,"Forest",2,1,"Herbivore","Granivore","Insessorial",4.61,15.06,10.02,120.81,22755.84,"Extant"
"94","Cacatua_leadbeateri","Psittacidae","Psittaciformes","Cacatua_leadbeateri",34.5,27.8,20.2,38.5,22.7,261.4,94.4,167.3,36.1,137.2,396.8,"Shrubland",2,1,"Herbivore","Granivore","Insessorial",-36.28,-17.66,-27.45,134.93,2876175.43,"Extant"
"95","Cacatua_moluccensis","Psittacidae","Psittaciformes","Cacatua_moluccensis",48.6,42,28.9,47.6,28.4,294.2,84.5,209.8,28.7,170.5,835,"Forest",1,1,"Herbivore","Granivore","Insessorial",-3.88,-2.78,-3.22,129.4,18195.28,"Extant"
"96","Cacatua_ophthalmica","Psittacidae","Psittaciformes","Cacatua_ophthalmica",40.7,34.7,22.4,38.3,29,291,88,203,30.2,169,492,"Forest",1,1,"Herbivore","Granivore","Insessorial",-6.31,-4.14,-5.47,150.65,32330.97,"Extant"
"97","Cacatua_pastinator","Psittacidae","Psittaciformes","Cacatua_pastinator",44.8,42,19.1,31.7,27.4,299.4,112.5,192.5,36.9,148.4,631.7,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-34.87,-27.85,-30.34,116.67,115082.72,"Extant"
"98","Cacatua_roseicapilla","Psittacidae","Psittaciformes","Cacatua_roseicapilla",31.1,23.1,18.6,27.7,23,256.2,112.6,138.4,44.9,136.8,328,"Woodland",3,1,"Herbivore","Granivore","Terrestrial",-43.52,-11.09,-25.5,134.86,7009675.94,"Extant"
"99","Cacatua_sanguinea","Psittacidae","Psittaciformes","Cacatua_sanguinea",34,29.6,15.9,30.8,24.2,256.2,95.8,160.5,37.4,121.8,523.7,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-39.14,-7.71,-25.44,136.73,5297412.63,"Extant"
"100","Cacatua_sulphurea","Psittacidae","Psittaciformes","Cacatua_sulphurea",37.4,33,21.2,38.8,21.4,221.2,74.8,146.5,33.8,99.5,303.3,"Forest",2,1,"Herbivore","Granivore","Insessorial",-10.94,1.76,-4.29,121.36,258063.14,"Extant"
"101","Cacatua_tenuirostris","Psittacidae","Psittaciformes","Cacatua_tenuirostris",48.9,44.2,17.2,35.2,23.9,268,117.5,152.2,43.6,119.8,566.6,"Woodland",2,1,"Herbivore","Granivore","Terrestrial",-39,-31.73,-35.63,143.99,381524.01,"Extant"
"102","Callocephalon_fimbriatum","Psittacidae","Psittaciformes","Callocephalon_fimbriatum",32.5,25.3,20.3,39.6,18.2,252.6,96,159.2,37.6,135,256,"Woodland",2,2,"Herbivore","Omnivore","Insessorial",-39.14,-31.14,-35.75,147.35,333455.71,"Extant"
"103","Calyptorhynchus_banksii","Psittacidae","Psittaciformes","Calyptorhynchus_banksii",51.7,39,29.7,62.1,29.2,420.2,185.5,228.2,44.9,291,721.9,"Forest",2,1,"Herbivore","Granivore","Insessorial",-38.43,-10.69,-22.18,136.11,2798975.2,"Extant"
"104","Calyptorhynchus_baudinii","Psittacidae","Psittaciformes","Calyptorhynchus_baudinii",55.1,46.5,25.1,49.1,30.4,375,175,200,46.7,264.5,620,"Forest",1,1,"Herbivore","Granivore","Insessorial",-34.85,-33.53,-34.17,116.7,5966.31,"Extant"
"105","Calyptorhynchus_funereus","Psittacidae","Psittaciformes","Calyptorhynchus_funereus",52.1,42.5,26.7,57.7,31.5,426.2,180.5,243.5,42.7,340.4,674.7,"Woodland",2,1,"Herbivore","Granivore","Insessorial",-43.64,-19.76,-31.7,147.39,1045925.98,"Extant"
"106","Calyptorhynchus_lathami","Psittacidae","Psittaciformes","Calyptorhynchus_lathami",46.3,36.8,29.3,54.1,20.8,346.6,159.2,188.5,45.8,237.6,437,"Forest",2,1,"Herbivore","Granivore","Insessorial",-37.64,-22.62,-29.86,149.61,769482.67,"Extant"
"107","Calyptorhynchus_latirostris","Psittacidae","Psittaciformes","Calyptorhynchus_latirostris",45.5,37.3,24.4,50.7,30.1,361.2,166,195.2,45.9,270,612,"Shrubland",2,1,"Herbivore","Granivore","Insessorial",-34.43,-29.08,-32.28,118.12,41321,"Extant"
"108","Chalcopsitta_atra","Psittacidae","Psittaciformes","Chalcopsitta_atra",29.7,22.7,14,25.1,23.1,177,73.1,109.4,40.1,121,195,"Woodland",3,1,"Herbivore","Nectarivore","Insessorial",-4.11,-0.34,-1.83,132.8,77414.23,"Extant"
"109","Chalcopsitta_cardinalis","Psittacidae","Psittaciformes","Chalcopsitta_cardinalis",25.7,19.8,12.3,21.6,20.4,171.4,74.9,96.3,43.7,141.8,183,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-10.91,-2.6,-7.95,158.12,35346.62,"Extant"
"110","Chalcopsitta_duivenbodei","Psittacidae","Psittaciformes","Chalcopsitta_duivenbodei",27.4,21.8,12.9,22.4,20.9,170.4,64.7,105.7,38,131,218,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-5.68,-1.47,-3.81,142.3,63546.37,"Extant"
"111","Chalcopsitta_sintillata","Psittacidae","Psittaciformes","Chalcopsitta_sintillata",28.6,21.4,12.5,22.1,22.5,167.8,69.6,98.4,41.4,110.4,190,"Forest",2,1,"Herbivore","Nectarivore","Insessorial",-10.1,-3.78,-6.86,141.05,311563.34,"Extant"
"112","Charmosyna_amabilis","Psittacidae","Psittaciformes","Charmosyna_amabilis",18.2,13.8,7.7,11.4,14.1,106.8,51.4,55.4,48.2,91.2,8.5,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-18.27,-16.15,-17.4,171.84,16517.67,"Extant"
"113","Charmosyna_diadema","Psittacidae","Psittaciformes","Charmosyna_diadema",11.3,9,6.1,9.8,10.8,93,38,55,40.9,84.5,37,NA,1,NA,"Herbivore","Omnivore","Insessorial",NA,NA,NA,NA,NA,"Extant"
"114","Charmosyna_josefinae","Psittacidae","Psittaciformes","Charmosyna_josefinae",21.4,16.4,8.9,12.8,15.4,131,64.2,66.8,48.8,240,74,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-6.66,-0.34,-3.93,138.55,159632.98,"Extant"
"115","Charmosyna_margarethae","Psittacidae","Psittaciformes","Charmosyna_margarethae",16.4,11.8,7.5,9.6,11.8,91.4,42,44.7,48.5,86.8,49.4,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-10.91,-4.46,-8.16,158.57,27078,"Extant"
"116","Charmosyna_meeki","Psittacidae","Psittaciformes","Charmosyna_meeki",14.2,11.1,6.1,7.9,11,76.5,34.8,41.7,45.5,69.7,23.8,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-9.83,-5.59,-7.33,157.35,6507.88,"Extant"
"117","Charmosyna_multistriata","Psittacidae","Psittaciformes","Charmosyna_multistriata",19.7,15.1,7.5,11.4,12.1,95.5,49.6,45.9,52,74,37,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-7.68,-4.01,-5.76,140.92,82448.18,"Extant"
"118","Charmosyna_palmarum","Psittacidae","Psittaciformes","Charmosyna_palmarum",14.6,11.1,6.6,8.6,12.1,90.8,43.2,47.5,47.6,77,37,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-17.83,-9.83,-15.49,167.39,11109.69,"Extant"
"119","Charmosyna_papou","Psittacidae","Psittaciformes","Charmosyna_papou",19.1,14.5,7.8,11.5,14,111.3,52.1,56.8,47.4,167.8,82.9,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-10.13,-0.53,-5.2,141.67,141783.61,"Extant"
"120","Charmosyna_placentis","Psittacidae","Psittaciformes","Charmosyna_placentis",15.4,11.9,6.9,9.8,11.1,88.4,41.2,47.2,46.5,68.8,33.6,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-10.73,2.65,-5.14,141.04,821124.43,"Extant"
"121","Charmosyna_pulchella","Psittacidae","Psittaciformes","Charmosyna_pulchella",20.5,16.6,9.5,12.5,14.8,114.4,57.8,62.5,48,117,34.1,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-10.66,-0.77,-5.03,141.51,381133.7,"Extant"
"122","Charmosyna_rubrigularis","Psittacidae","Psittaciformes","Charmosyna_rubrigularis",15.6,12,6.3,9.2,10.8,89.1,43.9,45.2,49.3,87.2,37,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-6.14,-2.51,-5.09,151.27,14811.55,"Extant"
"123","Charmosyna_rubronotata","Psittacidae","Psittaciformes","Charmosyna_rubronotata",15.8,11.9,7.3,10.7,11.1,84.2,38.6,45.9,45.6,65.4,32.5,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-5.5,-0.34,-2.9,138.32,241413.47,"Extant"
"124","Charmosyna_toxopei","Psittacidae","Psittaciformes","Charmosyna_toxopei",15.9,12,6.7,9.5,10.7,86.9,40.5,46.4,46.6,77.2,37,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-3.84,-3.05,-3.42,126.63,8554.36,"Extant"
"125","Charmosyna_wilhelminae","Psittacidae","Psittaciformes","Charmosyna_wilhelminae",12.6,9.8,5.1,6.9,9.8,67.2,32.7,34.5,48.6,45.8,18,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-10.7,-0.81,-5.78,142.71,289944.54,"Extant"
"126","Coracopsis_nigra","Psittacidae","Psittaciformes","Coracopsis_nigra",26.5,19.4,12.7,19.1,19.8,201.7,74.9,124.8,37.4,145.5,186.2,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-25.61,-4.27,-19.38,46.7,591648.04,"Extant"
"127","Coracopsis_vasa","Psittacidae","Psittaciformes","Coracopsis_vasa",45.1,36.4,22.7,35.4,30.8,308.2,119.4,188.3,38.8,210.2,525,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-25.61,-11.36,-19.53,46.69,413210.96,"Extant"
"128","Cyanoliseus_patagonus","Psittacidae","Psittaciformes","Cyanoliseus_patagonus",31.1,27.9,17.4,36.3,21.1,237.8,118.5,119.2,49.9,236.5,277.9,"Shrubland",2,2,"Herbivore","Omnivore","Insessorial",-46.95,-24.66,-36.96,-66.83,899053.38,"Extant"
"129","Cyanopsitta_spixii","Psittacidae","Psittaciformes","Cyanopsitta_spixii",33.3,31.4,15.2,30.4,21.8,277.4,104.8,175.5,37.4,351.5,200,"Forest",2,1,"Herbivore","Omnivore","Insessorial",NA,NA,NA,NA,NA,"Extant"
"130","Cyanoramphus_auriceps","Psittacidae","Psittaciformes","Cyanoramphus_auriceps",14.7,11.9,7.6,13.5,16.7,105,37.8,67,36.1,114.4,45.6,"Forest",1,1,"Herbivore","Granivore","Insessorial",-50.92,-35.48,-43.04,170.77,65410.62,"Extant"
"131","Cyanoramphus_cookii","Psittacidae","Psittaciformes","Cyanoramphus_cookii",19.1,18.1,12.4,22.1,21.2,133.6,49.8,86.2,36.6,155.7,90.2,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-29.02,-29,-29.01,168.04,5.31,"Extant"
"132","Cyanoramphus_forbesi","Psittacidae","Psittaciformes","Cyanoramphus_forbesi",19.6,15.6,11.8,20.5,18.8,120,38.8,81.2,32.3,150,88.5,"Forest",1,1,"Omnivore","Omnivore","Insessorial",-44.28,-44.26,-44.27,-176.3,2.11,"Extant"
"133","Cyanoramphus_malherbi","Psittacidae","Psittaciformes","Cyanoramphus_malherbi",14,10.9,7.4,12.9,17.7,99.2,35,64.2,35.3,109.5,46.7,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-46.07,-37.27,-42.76,171.92,306.82,"Extant"
"134","Cyanoramphus_novaezelandiae","Psittacidae","Psittaciformes","Cyanoramphus_novaezelandiae",16.2,16,10.7,19.1,21.7,128.5,49.5,79,38.7,133.4,90.2,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-50.92,-29.24,-45.78,90.62,3484.5,"Extant"
"135","Cyanoramphus_saisseti","Psittacidae","Psittaciformes","Cyanoramphus_saisseti",16.5,13.7,10.2,17.1,17,121.8,45.5,72.8,38.4,163.7,90.2,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-22.4,-20.09,-21.33,165.48,16389.72,"Extant"
"136","Cyanoramphus_unicolor","Psittacidae","Psittaciformes","Cyanoramphus_unicolor",22.2,19.1,13.3,23.1,24.3,142,54,88,38,136.2,149,"Grassland",2,1,"Herbivore","Herbivore terrestrial","Terrestrial",-49.72,-49.63,-49.69,178.8,22.67,"Extant"
"137","Cyclopsitta_diophthalma","Psittacidae","Psittaciformes","Cyclopsitta_diophthalma",17.9,15.1,11.9,18.3,13.3,93.6,37.7,56.5,40.2,48.6,41.8,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-29.26,-0.01,-9.16,142.4,541595.7,"Extant"
"138","Cyclopsitta_gulielmitertii","Psittacidae","Psittaciformes","Cyclopsitta_gulielmitertii",16,12.9,9.6,14,12.3,79.8,21.5,58.6,26.6,33,31,"Forest",1,1,"Herbivore","Granivore","Insessorial",-10.73,-0.34,-6.03,141.89,543105.32,"Extant"
"139","Deroptyus_accipitrinus","Psittacidae","Psittaciformes","Deroptyus_accipitrinus",37,33.2,20.4,33.1,19.2,192.7,65.7,129.3,33.8,144,246,"Forest",1,1,"Herbivore","Frugivore","Insessorial",-13.2,8.15,-2.14,-58.68,4158548.58,"Extant"
"140","Diopsittaca_nobilis","Psittacidae","Psittaciformes","Diopsittaca_nobilis",30,27.1,18,30.1,17,173.2,76.6,97,44.2,150.9,150.9,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-25.21,10.02,-11.11,-49.45,5289098.3,"Extant"
"141","Eclectus_roratus","Psittacidae","Psittaciformes","Eclectus_roratus",40,32.6,19.4,29.7,21.6,228.2,79.5,149.8,34.7,114.6,480.8,"Forest",1,1,"Herbivore","Omnivore","Insessorial",-16.87,2.65,-5.35,141,943705.71,"Extant"
"142","Enicognathus_ferrugineus","Psittacidae","Psittaciformes","Enicognathus_ferrugineus",22.7,19.2,12.2,24.2,18.6,183.6,87.5,98.2,47,151,160,"Forest",2,1,"Herbivore","Omnivore","Insessorial",-55.72,-32.98,-44.04,-71.96,572089.61,"Extant"
"143","Enicognathus_leptorhynchus","Psittacidae","Psittaciformes","Enicognathus_leptorhynchus",40.6,32.8,13.3,25.7,19.3,215.2,105,110.8,48.8,179.4,193,"Forest",2,2,"Herbivore","Omnivore","Insessorial",-44.61,-33.19,-38.92,-72.64,127008.85,"Extant"
"144","Eos_bornea","Psittacidae","Psittaciformes","Eos_bornea",29.8,23.7,14.1,21.6,19.3,166.6,76.8,88.9,46.4,124.6,156,"Forest",1,1,"Herbivore","Nectarivore","Insessorial",-6.04,-2.78,-3.4,128.72,28750.89,"Extant"
